Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","404","Kenya","5111","Stocks","02140","Swine / pigs","2020","2020","An","649273","A","Official figure",""
"QCL","Crops and livestock products","296","Kiribati","5112","Stocks","02151","Chickens","2020","2020","1000 An","642","E","Estimated value",""
"QCL","Crops and livestock products","296","Kiribati","5111","Stocks","02140","Swine / pigs","2020","2020","An","14757","E","Estimated value",""
"QCL","Crops and livestock products","414","Kuwait","5111","Stocks","02111","Cattle","2020","2020","An","31480","A","Official figure",""
"QCL","Crops and livestock products","414","Kuwait","5112","Stocks","02151","Chickens","2020","2020","1000 An","55460","A","Official figure",""
"QCL","Crops and livestock products","414","Kuwait","5111","Stocks","02123","Goats","2020","2020","An","214260","A","Official figure",""
"QCL","Crops and livestock products","414","Kuwait","5111","Stocks","02122","Sheep","2020","2020","An","725700","A","Official figure",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5111","Stocks","02111","Cattle","2020","2020","An","1715776","A","Official figure",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5112","Stocks","02151","Chickens","2020","2020","1000 An","4674","A","Official figure",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5111","Stocks","02123","Goats","2020","2020","An","770704","A","Official figure",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5111","Stocks","02122","Sheep","2020","2020","An","5508032","A","Official figure",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5111","Stocks","02140","Swine / pigs","2020","2020","An","29465","A","Official figure",""
"QCL","Crops and livestock products","418","Lao People's Democratic Republic","5111","Stocks","02112","Buffalo","2020","2020","An","1234000","A","Official figure",""
"QCL","Crops and livestock products","418","Lao People's Democratic Republic","5111","Stocks","02111","Cattle","2020","2020","An","2188000","A","Official figure",""
"QCL","Crops and livestock products","418","Lao People's Democratic Republic","5112","Stocks","02151","Chickens","2020","2020","1000 An","46624","A","Official figure",""
"QCL","Crops and livestock products","418","Lao People's Democratic Republic","5111","Stocks","02123","Goats","2020","2020","An","682000","A","Official figure",""
"QCL","Crops and livestock products","418","Lao People's Democratic Republic","5111","Stocks","02140","Swine / pigs","2020","2020","An","4298000","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5111","Stocks","02112","Buffalo","2020","2020","An","0","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5111","Stocks","02111","Cattle","2020","2020","An","398990","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5112","Stocks","02151","Chickens","2020","2020","1000 An","5643","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5111","Stocks","02123","Goats","2020","2020","An","11480","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5111","Stocks","02122","Sheep","2020","2020","An","91890","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5111","Stocks","02140","Swine / pigs","2020","2020","An","306820","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02111","Cattle","2020","2020","An","86680","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5112","Stocks","02151","Chickens","2020","2020","1000 An","68050","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02123","Goats","2020","2020","An","534500","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02122","Sheep","2020","2020","An","431720","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5111","Stocks","02140","Swine / pigs","2020","2020","An","7379","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02111","Cattle","2020","2020","An","330726","A","Official figure",""
"QCL","Crops and livestock products","426","Lesotho","5112","Stocks","02151","Chickens","2020","2020","1000 An","380","E","Estimated value",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02123","Goats","2020","2020","An","628561","A","Official figure",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02122","Sheep","2020","2020","An","626668","A","Official figure",""
"QCL","Crops and livestock products","426","Lesotho","5111","Stocks","02140","Swine / pigs","2020","2020","An","36401","A","Official figure",""
"QCL","Crops and livestock products","430","Liberia","5111","Stocks","02111","Cattle","2020","2020","An","45423","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5112","Stocks","02151","Chickens","2020","2020","1000 An","8105","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5111","Stocks","02123","Goats","2020","2020","An","350525","I","Imputed value",""
"QCL","Crops and livestock products","430","Liberia","5111","Stocks","02122","Sheep","2020","2020","An","284663","E","Estimated value",""
"QCL","Crops and livestock products","430","Liberia","5111","Stocks","02140","Swine / pigs","2020","2020","An","291676","I","Imputed value",""
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02111","Cattle","2020","2020","An","218260","A","Official figure",""
"QCL","Crops and livestock products","434","Libya","5112","Stocks","02151","Chickens","2020","2020","1000 An","36550","A","Official figure",""
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02123","Goats","2020","2020","An","2569370","A","Official figure",""
"QCL","Crops and livestock products","434","Libya","5111","Stocks","02122","Sheep","2020","2020","An","7453510","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02112","Buffalo","2020","2020","An","0","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02111","Cattle","2020","2020","An","629500","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5112","Stocks","02151","Chickens","2020","2020","1000 An","9852","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02123","Goats","2020","2020","An","14700","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02122","Sheep","2020","2020","An","140600","A","Official figure",""
"QCL","Crops and livestock products","440","Lithuania","5111","Stocks","02140","Swine / pigs","2020","2020","An","580400","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02112","Buffalo","2020","2020","An","0","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02111","Cattle","2020","2020","An","190690","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5112","Stocks","02151","Chickens","2020","2020","1000 An","136","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02122","Sheep","2020","2020","An","9518","A","Official figure",""
"QCL","Crops and livestock products","442","Luxembourg","5111","Stocks","02140","Swine / pigs","2020","2020","An","82130","A","Official figure",""
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02111","Cattle","2020","2020","An","8556770","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5112","Stocks","02151","Chickens","2020","2020","1000 An","41170","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02123","Goats","2020","2020","An","1478320","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02122","Sheep","2020","2020","An","858370","I","Imputed value",""
"QCL","Crops and livestock products","450","Madagascar","5111","Stocks","02140","Swine / pigs","2020","2020","An","1735298","I","Imputed value",""
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02111","Cattle","2020","2020","An","1946033","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5112","Stocks","02151","Chickens","2020","2020","1000 An","18902","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02123","Goats","2020","2020","An","10727448","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02122","Sheep","2020","2020","An","366184","A","Official figure",""
"QCL","Crops and livestock products","454","Malawi","5111","Stocks","02140","Swine / pigs","2020","2020","An","7794586","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02112","Buffalo","2020","2020","An","64250","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02111","Cattle","2020","2020","An","699424","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5112","Stocks","02151","Chickens","2020","2020","1000 An","293496","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02123","Goats","2020","2020","An","324355","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02122","Sheep","2020","2020","An","124674","A","Official figure",""
"QCL","Crops and livestock products","458","Malaysia","5111","Stocks","02140","Swine / pigs","2020","2020","An","1869772","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02111","Cattle","2020","2020","An","12474462","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5112","Stocks","02151","Chickens","2020","2020","1000 An","52098","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02123","Goats","2020","2020","An","27810553","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02122","Sheep","2020","2020","An","20142677","A","Official figure",""
"QCL","Crops and livestock products","466","Mali","5111","Stocks","02140","Swine / pigs","2020","2020","An","87215","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02112","Buffalo","2020","2020","An","0","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02111","Cattle","2020","2020","An","14290","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5112","Stocks","02151","Chickens","2020","2020","1000 An","884","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02123","Goats","2020","2020","An","5530","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02122","Sheep","2020","2020","An","13150","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5111","Stocks","02140","Swine / pigs","2020","2020","An","40090","A","Official figure",""
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02111","Cattle","2020","2020","An","1948604","I","Imputed value",""
"QCL","Crops and livestock products","478","Mauritania","5112","Stocks","02151","Chickens","2020","2020","1000 An","4729","I","Imputed value",""
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02123","Goats","2020","2020","An","7475332","I","Imputed value",""
"QCL","Crops and livestock products","478","Mauritania","5111","Stocks","02122","Sheep","2020","2020","An","11030818","I","Imputed value",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02112","Buffalo","2020","2020","An","25","I","Imputed value",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02111","Cattle","2020","2020","An","4754","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5112","Stocks","02151","Chickens","2020","2020","1000 An","16105","I","Imputed value",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02123","Goats","2020","2020","An","25782","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02122","Sheep","2020","2020","An","4626","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5111","Stocks","02140","Swine / pigs","2020","2020","An","20749","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02111","Cattle","2020","2020","An","35653619","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5112","Stocks","02151","Chickens","2020","2020","1000 An","591596","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02123","Goats","2020","2020","An","8830720","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02122","Sheep","2020","2020","An","8725882","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5111","Stocks","02140","Swine / pigs","2020","2020","An","18788002","A","Official figure",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02112","Buffalo","2020","2020","An","174","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02111","Cattle","2020","2020","An","17374","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5112","Stocks","02151","Chickens","2020","2020","1000 An","191","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02123","Goats","2020","2020","An","4708","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5111","Stocks","02140","Swine / pigs","2020","2020","An","37633","E","Estimated value",""
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02111","Cattle","2020","2020","An","4732010","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5112","Stocks","02151","Chickens","2020","2020","1000 An","985","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02123","Goats","2020","2020","An","27720253","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02122","Sheep","2020","2020","An","30049428","A","Official figure",""
"QCL","Crops and livestock products","496","Mongolia","5111","Stocks","02140","Swine / pigs","2020","2020","An","24531","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02111","Cattle","2020","2020","An","77889","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5112","Stocks","02151","Chickens","2020","2020","1000 An","602","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02123","Goats","2020","2020","An","27823","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02122","Sheep","2020","2020","An","176580","A","Official figure",""
"QCL","Crops and livestock products","499","Montenegro","5111","Stocks","02140","Swine / pigs","2020","2020","An","25806","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02111","Cattle","2020","2020","An","3166900","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5112","Stocks","02151","Chickens","2020","2020","1000 An","214335","I","Imputed value",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02123","Goats","2020","2020","An","5960600","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02122","Sheep","2020","2020","An","22088800","A","Official figure",""
"QCL","Crops and livestock products","504","Morocco","5111","Stocks","02140","Swine / pigs","2020","2020","An","7909","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02111","Cattle","2020","2020","An","2183857","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5112","Stocks","02151","Chickens","2020","2020","1000 An","20769","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02123","Goats","2020","2020","An","3265537","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02122","Sheep","2020","2020","An","155484","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5111","Stocks","02140","Swine / pigs","2020","2020","An","1635011","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02112","Buffalo","2020","2020","An","1983014","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02111","Cattle","2020","2020","An","10305196","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5112","Stocks","02151","Chickens","2020","2020","1000 An","98089","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02123","Goats","2020","2020","An","2145200","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02122","Sheep","2020","2020","An","439400","E","Estimated value",""
"QCL","Crops and livestock products","104","Myanmar","5111","Stocks","02140","Swine / pigs","2020","2020","An","6778694","A","Official figure",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02111","Cattle","2020","2020","An","2516554","A","Official figure",""
"QCL","Crops and livestock products","516","Namibia","5112","Stocks","02151","Chickens","2020","2020","1000 An","4546","I","Imputed value",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02123","Goats","2020","2020","An","1607280","A","Official figure",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02122","Sheep","2020","2020","An","1307355","A","Official figure",""
"QCL","Crops and livestock products","516","Namibia","5111","Stocks","02140","Swine / pigs","2020","2020","An","122001","A","Official figure",""
"QCL","Crops and livestock products","520","Nauru","5112","Stocks","02151","Chickens","2020","2020","1000 An","5","I","Imputed value",""
"QCL","Crops and livestock products","520","Nauru","5111","Stocks","02140","Swine / pigs","2020","2020","An","3023","I","Imputed value",""
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02112","Buffalo","2020","2020","An","5257591","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02111","Cattle","2020","2020","An","7458885","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5112","Stocks","02151","Chickens","2020","2020","1000 An","82599","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02123","Goats","2020","2020","An","12811953","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02122","Sheep","2020","2020","An","806079","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5111","Stocks","02140","Swine / pigs","2020","2020","An","1519593","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02111","Cattle","2020","2020","An","3691000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5112","Stocks","02151","Chickens","2020","2020","1000 An","101863","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02123","Goats","2020","2020","An","557000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02122","Sheep","2020","2020","An","710000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02140","Swine / pigs","2020","2020","An","11541000","A","Official figure",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02111","Cattle","2020","2020","An","81376","I","Imputed value",""
"QCL","Crops and livestock products","540","New Caledonia","5112","Stocks","02151","Chickens","2020","2020","1000 An","570","I","Imputed value",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02123","Goats","2020","2020","An","2000","E","Estimated value",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02122","Sheep","2020","2020","An","2285","I","Imputed value",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02140","Swine / pigs","2020","2020","An","36769","I","Imputed value",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02111","Cattle","2020","2020","An","10082788","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5112","Stocks","02151","Chickens","2020","2020","1000 An","24849","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02123","Goats","2020","2020","An","116666","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02122","Sheep","2020","2020","An","26028935","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02140","Swine / pigs","2020","2020","An","234533","A","Official figure",""
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02111","Cattle","2020","2020","An","5389122","I","Imputed value",""
"QCL","Crops and livestock products","558","Nicaragua","5112","Stocks","02151","Chickens","2020","2020","1000 An","26341","I","Imputed value",""
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02123","Goats","2020","2020","An","7938","I","Imputed value",""
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02122","Sheep","2020","2020","An","6567","I","Imputed value",""
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02140","Swine / pigs","2020","2020","An","602434","I","Imputed value",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02111","Cattle","2020","2020","An","16138935","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5112","Stocks","02151","Chickens","2020","2020","1000 An","20696","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02123","Goats","2020","2020","An","18832451","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02122","Sheep","2020","2020","An","13654678","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02140","Swine / pigs","2020","2020","An","43313","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02111","Cattle","2020","2020","An","20585153","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02151","Chickens","2020","2020","1000 An","223704","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02123","Goats","2020","2020","An","84039154","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2020","2020","An","47926393","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02140","Swine / pigs","2020","2020","An","8941888","A","Official figure",""
"QCL","Crops and livestock products","570","Niue","5111","Stocks","02111","Cattle","2020","2020","An","113","I","Imputed value",""
"QCL","Crops and livestock products","570","Niue","5112","Stocks","02151","Chickens","2020","2020","1000 An","18","E","Estimated value",""
"QCL","Crops and livestock products","570","Niue","5111","Stocks","02140","Swine / pigs","2020","2020","An","2286","I","Imputed value",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02112","Buffalo","2020","2020","An","649","I","Imputed value",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02111","Cattle","2020","2020","An","222202","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5112","Stocks","02151","Chickens","2020","2020","1000 An","1643","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02123","Goats","2020","2020","An","95008","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02122","Sheep","2020","2020","An","630634","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02140","Swine / pigs","2020","2020","An","164074","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02111","Cattle","2020","2020","An","882961","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02151","Chickens","2020","2020","1000 An","14218","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02123","Goats","2020","2020","An","67007","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02122","Sheep","2020","2020","An","2295736","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02140","Swine / pigs","2020","2020","An","768211","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02111","Cattle","2020","2020","An","412948","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5112","Stocks","02151","Chickens","2020","2020","1000 An","4830","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02123","Goats","2020","2020","An","2395243","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02122","Sheep","2020","2020","An","629742","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02112","Buffalo","2020","2020","An","41191000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02111","Cattle","2020","2020","An","49624000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5112","Stocks","02151","Chickens","2020","2020","1000 An","1443000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02123","Goats","2020","2020","An","78207000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02122","Sheep","2020","2020","An","31225000","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5111","Stocks","02111","Cattle","2020","2020","An","50443","I","Imputed value",""
"QCL","Crops and livestock products","275","Palestine","5112","Stocks","02151","Chickens","2020","2020","1000 An","7350","I","Imputed value",""
"QCL","Crops and livestock products","275","Palestine","5111","Stocks","02123","Goats","2020","2020","An","233669","I","Imputed value",""
"QCL","Crops and livestock products","275","Palestine","5111","Stocks","02122","Sheep","2020","2020","An","768695","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5111","Stocks","02111","Cattle","2020","2020","An","1505500","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5112","Stocks","02151","Chickens","2020","2020","1000 An","25586","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5111","Stocks","02123","Goats","2020","2020","An","9013","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5111","Stocks","02140","Swine / pigs","2020","2020","An","365700","A","Official figure",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02111","Cattle","2020","2020","An","91668","I","Imputed value",""
"QCL","Crops and livestock products","598","Papua New Guinea","5112","Stocks","02151","Chickens","2020","2020","1000 An","4693","I","Imputed value",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02123","Goats","2020","2020","An","3094","I","Imputed value",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02122","Sheep","2020","2020","An","7269","I","Imputed value",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02140","Swine / pigs","2020","2020","An","2063958","E","Estimated value",""
"QCL","Crops and livestock products","600","Paraguay","5111","Stocks","02111","Cattle","2020","2020","An","14026143","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5112","Stocks","02151","Chickens","2020","2020","1000 An","24754","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5111","Stocks","02123","Goats","2020","2020","An","109303","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5111","Stocks","02122","Sheep","2020","2020","An","307004","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5111","Stocks","02140","Swine / pigs","2020","2020","An","1294819","I","Imputed value",""
"QCL","Crops and livestock products","604","Peru","5111","Stocks","02111","Cattle","2020","2020","An","5636388","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5112","Stocks","02151","Chickens","2020","2020","1000 An","171059","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5111","Stocks","02123","Goats","2020","2020","An","1801257","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5111","Stocks","02122","Sheep","2020","2020","An","11097551","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5111","Stocks","02140","Swine / pigs","2020","2020","An","3265145","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5111","Stocks","02112","Buffalo","2020","2020","An","2865715","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5111","Stocks","02111","Cattle","2020","2020","An","2541959","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5112","Stocks","02151","Chickens","2020","2020","1000 An","178265","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5111","Stocks","02123","Goats","2020","2020","An","3813454","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5111","Stocks","02122","Sheep","2020","2020","An","30000","I","Imputed value",""
"QCL","Crops and livestock products","608","Philippines","5111","Stocks","02140","Swine / pigs","2020","2020","An","12795721","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5111","Stocks","02112","Buffalo","2020","2020","An","0","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5111","Stocks","02111","Cattle","2020","2020","An","6278900","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5112","Stocks","02151","Chickens","2020","2020","1000 An","195825","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5111","Stocks","02123","Goats","2020","2020","An","44204","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5111","Stocks","02122","Sheep","2020","2020","An","277850","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5111","Stocks","02140","Swine / pigs","2020","2020","An","11727400","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5111","Stocks","02112","Buffalo","2020","2020","An","0","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5111","Stocks","02111","Cattle","2020","2020","An","1691320","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5112","Stocks","02151","Chickens","2020","2020","1000 An","49307","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5111","Stocks","02123","Goats","2020","2020","An","368420","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5111","Stocks","02122","Sheep","2020","2020","An","2303720","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5111","Stocks","02140","Swine / pigs","2020","2020","An","2251970","A","Official figure",""
